市町村コード,都道府県名,自治体名,測定日,大曲,神岡,西仙北,中仙,協和,南外,仙北,太田
5212,秋田県,大仙市,2009/12/21,79,70,63,58,50,80,60,38
5212,秋田県,大仙市,2009/12/22,78,78,60,58,55,75,65,52
5212,秋田県,大仙市,2009/12/23,75,69,58,56,48,62,55,48
5212,秋田県,大仙市,2009/12/24,68,61,54,47,45,51,45,36
5212,秋田県,大仙市,2009/12/25,50,50,49,45,33,49,39,30
5212,秋田県,大仙市,2009/12/26,47,47,45,38,33,45,38,27
5212,秋田県,大仙市,2009/12/27,39,37,39,29,25,36,28,17
5212,秋田県,大仙市,2009/12/28,39,31,34,27,17,34,25,14
5212,秋田県,大仙市,2009/12/29,39,28,32,26,16,34,23,13
5212,秋田県,大仙市,2009/12/30,39,26,31,24,15,34,20,12
5212,秋田県,大仙市,2009/12/31,39,23,30,24,10,34,18,12
5212,秋田県,大仙市,2010/1/1,45,30,34,31,15,44,30,12
5212,秋田県,大仙市,2010/1/2,59,39,34,49,27,54,55,26
5212,秋田県,大仙市,2010/1/3,69,41,28,49,23,55,58,20
5212,秋田県,大仙市,2010/1/4,76,44,37,56,30,50,61,26
5212,秋田県,大仙市,2010/1/5,63,40,32,46,20,49,48,26
5212,秋田県,大仙市,2010/1/6,43,33,27,36,15,40,35,25
5212,秋田県,大仙市,2010/1/7,42,35,23,36,15,38,31,28
5212,秋田県,大仙市,2010/1/8,41,33,22,35,15,36,30,27
5212,秋田県,大仙市,2010/1/9,61,53,28,47,28,50,50,37
5212,秋田県,大仙市,2010/1/10,60,49,38,49,25,51,52,40
5212,秋田県,大仙市,2010/1/11,67,55,45,59,25,56,58,57
5212,秋田県,大仙市,2010/1/12,60,50,43,56,25,50,53,49
5212,秋田県,大仙市,2010/1/13,59,47,40,50,28,50,51,46
5212,秋田県,大仙市,2010/1/14,69,54,52,66,34,64,62,58
5212,秋田県,大仙市,2010/1/15,87,63,59,76,68,73,75,64
5212,秋田県,大仙市,2010/1/16,98,62,58,78,60,77,73,67
5212,秋田県,大仙市,2010/1/17,100,68,60,78,50,85,85,70
5212,秋田県,大仙市,2010/1/18,90,65,56,77,50,83,77,66
5212,秋田県,大仙市,2010/1/19,91,70,54,76,55,82,82,66
5212,秋田県,大仙市,2010/1/20,80,57,43,66,44,75,68,57
5212,秋田県,大仙市,2010/1/21,70,51,36,57,32,58,60,48
5212,秋田県,大仙市,2010/1/22,92,60,54,69,50,75,85,62
5212,秋田県,大仙市,2010/1/23,94,66,58,84,50,75,89,77
5212,秋田県,大仙市,2010/1/24,102,72,57,97,60,79,90,82
5212,秋田県,大仙市,2010/1/25,89,65,52,77,50,71,73,67
5212,秋田県,大仙市,2010/1/26,78,58,49,69,45,65,68,62
5212,秋田県,大仙市,2010/1/27,80,59,46,75,44,65,70,62
5212,秋田県,大仙市,2010/1/28,76,57,45,65,40,65,65,58
5212,秋田県,大仙市,2010/1/29,73,55,44,64,40,63,63,56
5212,秋田県,大仙市,2010/1/30,81,64,54,76,45,63,72,67
5212,秋田県,大仙市,2010/1/31,80,60,52,68,42,65,68,60
5212,秋田県,大仙市,2010/2/1,78,55,45,64,40,65,62,57
5212,秋田県,大仙市,2010/2/2,75,55,43,63,40,61,61,56
5212,秋田県,大仙市,2010/2/3,96,68,55,74,40,81,85,62
5212,秋田県,大仙市,2010/2/4,108,75,66,86,55,86,92,68
5212,秋田県,大仙市,2010/2/5,102,73,68,83,55,82,87,67
5212,秋田県,大仙市,2010/2/6,119,83,70,94,60,93,102,79
5212,秋田県,大仙市,2010/2/7,114,85,68,95,65,95,104,78
5212,秋田県,大仙市,2010/2/8,105,79,66,94,55,89,93,72
5212,秋田県,大仙市,2010/2/9,100,69,58,80,50,80,85,68
5212,秋田県,大仙市,2010/2/10,92,63,52,74,45,73,77,56
5212,秋田県,大仙市,2010/2/11,88,63,50,72,55,70,75,55
5212,秋田県,大仙市,2010/2/12,97,71,57,81,50,80,84,64
5212,秋田県,大仙市,2010/2/13,97,70,55,78,55,94,82,59
5212,秋田県,大仙市,2010/2/14,102,70,57,83,52,89,81,65
5212,秋田県,大仙市,2010/2/15,98,66,54,76,50,81,80,58
5212,秋田県,大仙市,2010/2/16,90,63,56,74,50,78,78,56
5212,秋田県,大仙市,2010/2/17,97,75,68,76,53,85,88,58
5212,秋田県,大仙市,2010/2/18,97,69,56,74,50,81,80,57
5212,秋田県,大仙市,2010/2/19,96,65,56,76,45,81,79,59
5212,秋田県,大仙市,2010/2/20,100,73,63,78,48,87,83,58
5212,秋田県,大仙市,2010/2/21,97,67,58,76,46,84,81,56
5212,秋田県,大仙市,2010/2/22,93,65,54,74,46,79,79,54
5212,秋田県,大仙市,2010/2/23,90,63,52,72,43,77,75,52
5212,秋田県,大仙市,2010/2/24,88,60,50,69,39,72,73,47
5212,秋田県,大仙市,2010/2/25,84,57,47,66,35,70,70,45
5212,秋田県,大仙市,2010/2/26,83,53,46,63,30,65,65,41
5212,秋田県,大仙市,2010/2/27,77,51,43,61,23,63,63,37
5212,秋田県,大仙市,2010/2/28,76,47,41,57,17,60,61,32
5212,秋田県,大仙市,2010/3/1,74,46,40,56,10,60,60,30
5212,秋田県,大仙市,2010/3/2,82,52,45,64,13,69,69,38
5212,秋田県,大仙市,2010/3/3,74,49,38,58,10,60,63,37
5212,秋田県,大仙市,2010/3/4,70,44,36,56,5,58,60,33
5212,秋田県,大仙市,2010/3/5,66,39,34,52,0,54,55,30
5212,秋田県,大仙市,2010/3/6,64,35,31,50,0,52,53,27
5212,秋田県,大仙市,2010/3/7,60,32,29,48,0,50,52,26
5212,秋田県,大仙市,2010/3/8,59,28,27,44,0,46,49,25
5212,秋田県,大仙市,2010/3/9,58,27,26,43,0,49,48,23
5212,秋田県,大仙市,2010/3/10,60,37,33,45,10,66,48,22
5212,秋田県,大仙市,2010/3/11,59,36,30,45,0,62,48,22
5212,秋田県,大仙市,2010/3/12,58,30,27,38,0,56,45,19
5212,秋田県,大仙市,2010/3/13,50,22,25,36,0,45,40,18
5212,秋田県,大仙市,2010/3/14,49,20,23,35,0,45,37,16
5212,秋田県,大仙市,2010/3/15,48,15,22,28,0,41,32,15
5212,秋田県,大仙市,2010/3/16,40,3,20,20,0,33,25,6
5212,秋田県,大仙市,2010/3/17,36,2,19,20,0,31,22,4
5212,秋田県,大仙市,2010/3/18,50,21,29,28,10,54,38,12
5212,秋田県,大仙市,2010/3/19,40,3,23,20,0,34,24,5
5212,秋田県,大仙市,2010/3/20,34,0,20,16,0,30,20,0
5212,秋田県,大仙市,2010/3/21,30,0,18,10,0,20,12,2
5212,秋田県,大仙市,2010/3/22,26,2,15,6,0,20,11,1
5212,秋田県,大仙市,2010/3/23,22,1,12,2,0,18,9,0
5212,秋田県,大仙市,2010/3/24,20,0,10,0,0,15,5,0
5212,秋田県,大仙市,2010/3/25,18,0,8,0,0,11,0,0
5212,秋田県,大仙市,2010/3/26,15,0,6,0,0,16,0,0
5212,秋田県,大仙市,2010/3/27,11,1,4,0,0,12,0,0
5212,秋田県,大仙市,2010/3/28,6,2,2,0,0,14,0,0
5212,秋田県,大仙市,2010/3/29,3,0,1,0,0,12,0,0
5212,秋田県,大仙市,2010/3/30,0,0,0,0,0,10,0,0
5212,秋田県,大仙市,2010/3/31,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/11/29,4,1,2,7,2,3,3,3
5212,秋田県,大仙市,2010/11/30,9,2,2,10,2,8,16,18
5212,秋田県,大仙市,2010/12/1,0,0,0,4,2,0,5,5
5212,秋田県,大仙市,2010/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2010/12/12,7,3,6,2,3,3,6,1
5212,秋田県,大仙市,2010/12/13,12,11,5,2,3,10,10,4
5212,秋田県,大仙市,2010/12/14,5,4,0,0,1,3,0,0
5212,秋田県,大仙市,2010/12/15,12,8,6,2,3,11,5,2
5212,秋田県,大仙市,2010/12/16,26,22,20,20,13,25,28,15
5212,秋田県,大仙市,2010/12/17,20,13,21,10,12,22,14,13
5212,秋田県,大仙市,2010/12/18,15,10,20,20,13,18,18,18
5212,秋田県,大仙市,2010/12/19,15,9,19,11,8,13,13,16
5212,秋田県,大仙市,2010/12/20,15,7,17,8,7,11,7,15
5212,秋田県,大仙市,2010/12/21,15,4,16,5,5,8,5,7
5212,秋田県,大仙市,2010/12/22,10,3,14,2,1,8,2,2
5212,秋田県,大仙市,2010/12/23,0,0,0,1,0,0,2,0
5212,秋田県,大仙市,2010/12/24,0,0,0,0,1,0,1,1
5212,秋田県,大仙市,2010/12/25,10,7,6,10,11,4,10,10
5212,秋田県,大仙市,2010/12/26,25,17,8,15,21,15,22,16
5212,秋田県,大仙市,2010/12/27,34,26,24,25,23,34,35,35
5212,秋田県,大仙市,2010/12/28,33,25,29,30,28,34,38,35
5212,秋田県,大仙市,2010/12/29,33,13,18,15,7,25,21,19
5212,秋田県,大仙市,2010/12/30,15,11,13,13,0,16,15,13
5212,秋田県,大仙市,2010/12/31,15,12,19,21,15,18,21,19
5212,秋田県,大仙市,2011/1/1,25,18,22,26,31,27,32,32
5212,秋田県,大仙市,2011/1/2,21,16,20,25,26,25,27,30
5212,秋田県,大仙市,2011/1/3,21,16,18,23,22,23,25,28
5212,秋田県,大仙市,2011/1/4,30,26,27,30,34,35,34,32
5212,秋田県,大仙市,2011/1/5,32,23,26,26,33,35,28,28
5212,秋田県,大仙市,2011/1/6,50,40,43,45,48,50,43,52
5212,秋田県,大仙市,2011/1/7,65,47,45,46,49,66,50,44
5212,秋田県,大仙市,2011/1/8,65,50,40,50,45,61,60,47
5212,秋田県,大仙市,2011/1/9,88,74,55,77,70,86,85,73
5212,秋田県,大仙市,2011/1/10,92,73,63,75,67,99,74,65
5212,秋田県,大仙市,2011/1/11,105,77,65,70,60,102,86,65
5212,秋田県,大仙市,2011/1/12,89,75,62,62,61,87,84,61
5212,秋田県,大仙市,2011/1/13,111,78,69,77,60,99,92,75
5212,秋田県,大仙市,2011/1/14,118,82,74,72,65,103,103,68
5212,秋田県,大仙市,2011/1/15,125,89,80,78,68,113,105,67
5212,秋田県,大仙市,2011/1/16,135,85,84,80,71,107,110,73
5212,秋田県,大仙市,2011/1/17,115,92,86,86,73,111,113,75
5212,秋田県,大仙市,2011/1/18,113,88,87,90,75,109,105,80
5212,秋田県,大仙市,2011/1/19,125,92,87,91,76,112,113,88
5212,秋田県,大仙市,2011/1/20,136,100,88,94,80,119,119,96
5212,秋田県,大仙市,2011/1/21,137,100,88,99,82,114,117,94
5212,秋田県,大仙市,2011/1/22,144,110,95,112,88,125,130,100
5212,秋田県,大仙市,2011/1/23,140,106,90,92,89,121,125,95
5212,秋田県,大仙市,2011/1/24,138,105,94,98,87,121,119,99
5212,秋田県,大仙市,2011/1/25,138,108,95,95,87,117,120,94
5212,秋田県,大仙市,2011/1/26,124,100,85,87,85,112,110,83
5212,秋田県,大仙市,2011/1/27,128,94,83,83,85,114,120,81
5212,秋田県,大仙市,2011/1/28,137,107,90,100,88,127,122,103
5212,秋田県,大仙市,2011/1/29,139,109,90,110,95,127,123,108
5212,秋田県,大仙市,2011/1/30,143,115,96,114,105,134,128,110
5212,秋田県,大仙市,2011/1/31,165,131,107,128,110,145,157,126
5212,秋田県,大仙市,2011/2/1,186,150,118,138,118,160,173,174
5212,秋田県,大仙市,2011/2/2,180,142,115,127,120,152,157,148
5212,秋田県,大仙市,2011/2/3,176,131,103,118,102,140,141,126
5212,秋田県,大仙市,2011/2/4,151,120,95,107,97,132,129,111
5212,秋田県,大仙市,2011/2/5,142,113,88,101,88,120,117,100
5212,秋田県,大仙市,2011/2/6,133,105,83,97,88,114,108,96
5212,秋田県,大仙市,2011/2/7,128,95,80,91,78,108,104,93
5212,秋田県,大仙市,2011/2/8,131,99,82,95,77,106,103,95
5212,秋田県,大仙市,2011/2/9,120,95,80,90,75,100,103,90
5212,秋田県,大仙市,2011/2/10,125,109,102,110,99,109,110,103
5212,秋田県,大仙市,2011/2/11,158,130,120,126,119,130,140,120
5212,秋田県,大仙市,2011/2/12,148,129,110,112,116,122,125,105
5212,秋田県,大仙市,2011/2/13,136,114,100,106,102,112,119,100
5212,秋田県,大仙市,2011/2/14,128,111,95,100,95,110,112,94
5212,秋田県,大仙市,2011/2/15,129,111,98,98,92,114,111,93
5212,秋田県,大仙市,2011/2/16,121,107,89,92,85,107,105,89
5212,秋田県,大仙市,2011/2/17,121,100,87,90,82,103,101,86
5212,秋田県,大仙市,2011/2/18,117,95,84,86,78,99,99,85
5212,秋田県,大仙市,2011/2/19,115,91,83,84,75,95,96,81
5212,秋田県,大仙市,2011/2/20,116,94,85,85,75,97,94,79
5212,秋田県,大仙市,2011/2/21,111,87,79,80,73,92,92,77
5212,秋田県,大仙市,2011/2/22,109,86,78,78,71,92,90,75
5212,秋田県,大仙市,2011/2/23,108,85,75,76,69,90,89,72
5212,秋田県,大仙市,2011/2/24,102,83,73,72,66,86,87,69
5212,秋田県,大仙市,2011/2/25,95,75,68,65,60,84,81,63
5212,秋田県,大仙市,2011/2/26,95,77,71,66,55,86,86,64
5212,秋田県,大仙市,2011/2/27,90,73,68,61,52,82,79,60
5212,秋田県,大仙市,2011/2/28,90,71,65,59,51,80,77,58
5212,秋田県,大仙市,2011/3/1,90,66,63,57,50,80,75,56
5212,秋田県,大仙市,2011/3/2,86,65,61,56,49,78,73,55
5212,秋田県,大仙市,2011/3/3,97,72,63,59,51,95,83,56
5212,秋田県,大仙市,2011/3/4,115,87,73,74,59,101,98,70
5212,秋田県,大仙市,2011/3/5,122,97,81,76,65,101,106,72
5212,秋田県,大仙市,2011/3/6,98,80,73,70,55,92,88,62
5212,秋田県,大仙市,2011/3/7,94,71,64,60,51,85,78,57
5212,秋田県,大仙市,2011/3/8,98,73,65,64,53,86,81,63
5212,秋田県,大仙市,2011/3/9,110,82,73,75,56,100,89,73
5212,秋田県,大仙市,2011/3/10,110,88,78,71,60,99,93,69
5212,秋田県,大仙市,2011/3/11,119,96,88,80,69,107,108,78
5212,秋田県,大仙市,2011/3/12,120,95,88,85,74,94,98,84
5212,秋田県,大仙市,2011/3/13,107,84,74,71,58,94,84,69
5212,秋田県,大仙市,2011/3/14,96,76,70,66,54,86,82,65
5212,秋田県,大仙市,2011/3/15,92,70,66,61,50,82,77,61
5212,秋田県,大仙市,2011/3/16,96,75,68,64,50,91,85,69
5212,秋田県,大仙市,2011/3/17,101,78,72,73,59,98,91,79
5212,秋田県,大仙市,2011/3/18,98,75,70,67,61,96,86,70
5212,秋田県,大仙市,2011/3/19,95,73,68,64,58,92,83,68
5212,秋田県,大仙市,2011/3/20,92,70,65,61,55,87,79,65
5212,秋田県,大仙市,2011/3/21,88,66,62,58,49,84,75,62
5212,秋田県,大仙市,2011/3/22,85,60,59,55,43,79,73,57
5212,秋田県,大仙市,2011/3/23,82,56,57,53,39,77,67,55
5212,秋田県,大仙市,2011/3/24,79,56,59,54,38,75,67,56
5212,秋田県,大仙市,2011/3/25,77,50,56,51,36,75,64,52
5212,秋田県,大仙市,2011/3/26,72,46,54,47,36,72,62,51
5212,秋田県,大仙市,2011/3/27,74,47,57,48,38,80,61,54
5212,秋田県,大仙市,2011/3/28,76,50,64,57,46,76,60,60
5212,秋田県,大仙市,2011/3/29,73,48,63,52,37,73,59,54
5212,秋田県,大仙市,2011/3/30,65,42,53,46,31,69,51,48
5212,秋田県,大仙市,2011/3/31,60,30,49,42,24,64,47,47
5212,秋田県,大仙市,2011/4/1,58,30,41,36,17,55,40,41
5212,秋田県,大仙市,2011/4/2,56,26,37,27,13,52,34,37
5212,秋田県,大仙市,2011/4/3,55,22,34,24,9,50,30,32
5212,秋田県,大仙市,2011/4/4,54,18,31,21,5,47,27,29
5212,秋田県,大仙市,2011/4/5,45,15,30,18,0,45,22,26
5212,秋田県,大仙市,2011/4/6,42,6,29,9,0,40,18,18
5212,秋田県,大仙市,2011/4/7,33,2,24,0,0,31,14,12
5212,秋田県,大仙市,2011/4/8,21,0,7,0,0,27,11,8
5212,秋田県,大仙市,2011/4/9,19,0,0,0,0,23,7,3
5212,秋田県,大仙市,2011/4/10,17,0,0,0,0,17,5,0
5212,秋田県,大仙市,2011/4/11,15,0,0,0,0,9,0,0
5212,秋田県,大仙市,2011/4/12,10,0,0,0,0,6,0,0
5212,秋田県,大仙市,2011/4/13,7,0,0,0,0,3,0,0
5212,秋田県,大仙市,2011/4/14,4,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/16,0,0,0,0,0,2,0,0
5212,秋田県,大仙市,2011/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/21,3,2,1,2,1,2,3,2
5212,秋田県,大仙市,2011/11/22,1,1,0,3,1,2,0,3
5212,秋田県,大仙市,2011/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/25,1,0,0,0,1,0,0,0
5212,秋田県,大仙市,2011/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/5,0,0,0,1,0,0,0,0
5212,秋田県,大仙市,2011/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/8,3,1,2,0,0,0,1,1
5212,秋田県,大仙市,2011/12/9,0,1,1,0,0,0,0,0
5212,秋田県,大仙市,2011/12/10,2,1,2,2,3,3,1,1
5212,秋田県,大仙市,2011/12/11,3,2,2,3,1,2,1,0
5212,秋田県,大仙市,2011/12/12,3,6,7,7,4,13,5,5
5212,秋田県,大仙市,2011/12/13,2,4,8,6,5,4,2,7
5212,秋田県,大仙市,2011/12/14,0,2,3,3,4,2,0,3
5212,秋田県,大仙市,2011/12/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2011/12/16,15,13,14,7,8,20,10,12
5212,秋田県,大仙市,2011/12/17,23,22,22,14,12,22,13,22
5212,秋田県,大仙市,2011/12/18,36,35,30,30,24,34,33,36
5212,秋田県,大仙市,2011/12/19,25,24,24,18,22,27,21,30
5212,秋田県,大仙市,2011/12/20,23,23,24,18,22,26,22,29
5212,秋田県,大仙市,2011/12/21,25,24,26,17,21,26,25,28
5212,秋田県,大仙市,2011/12/22,23,21,20,14,18,20,20,25
5212,秋田県,大仙市,2011/12/23,17,14,17,10,13,19,20,22
5212,秋田県,大仙市,2011/12/24,30,28,24,20,20,32,23,30
5212,秋田県,大仙市,2011/12/25,48,38,36,35,40,46,37,42
5212,秋田県,大仙市,2011/12/26,50,45,40,58,60,48,45,58
5212,秋田県,大仙市,2011/12/27,60,52,53,75,65,53,58,74
5212,秋田県,大仙市,2011/12/28,58,50,49,70,63,51,55,77
5212,秋田県,大仙市,2011/12/29,56,37,43,57,58,45,50,66
5212,秋田県,大仙市,2011/12/30,69,57,55,73,85,66,69,87
5212,秋田県,大仙市,2011/12/31,65,48,53,68,70,63,62,79
5212,秋田県,大仙市,2012/1/1,56,42,47,61,63,57,58,71
5212,秋田県,大仙市,2012/1/2,49,37,46,56,56,53,53,65
5212,秋田県,大仙市,2012/1/3,50,38,48,57,53,55,55,69
5212,秋田県,大仙市,2012/1/4,47,35,49,53,55,51,47,60
5212,秋田県,大仙市,2012/1/5,51,41,50,58,55,53,50,64
5212,秋田県,大仙市,2012/1/6,68,53,58,74,57,60,65,76
5212,秋田県,大仙市,2012/1/7,68,56,70,84,98,58,68,104
5212,秋田県,大仙市,2012/1/8,90,73,80,90,86,72,85,108
5212,秋田県,大仙市,2012/1/9,86,68,74,85,82,70,80,94
5212,秋田県,大仙市,2012/1/10,86,68,77,86,85,72,85,92
5212,秋田県,大仙市,2012/1/11,77,65,76,81,87,71,80,86
5212,秋田県,大仙市,2012/1/12,87,72,77,87,88,85,84,85
5212,秋田県,大仙市,2012/1/13,90,78,85,94,92,90,91,98
5212,秋田県,大仙市,2012/1/14,104,82,85,96,88,94,95,106
